Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
926,20,3,69.0,0.6555890321805287,1,0,3,0,0,0,14,2,2,0,2,5,6,1977,1977,1,1,12,13,3,0.0,3,4,2,2,3,0,0,767,3,93,266,1126,1,4,1,4,1126,0,0,-0.7252870682031145,0,1,2,0,3,1,0,6,6,0,5,1,1977.0,1,2,540,4,4,2,180,0,0,0,0,0,0,3,2008,8,0,0.08044175921110491
927,60,3,93.0,0.2215513650432555,1,3,3,0,4,0,16,2,2,0,5,8,5,2003,2004,3,1,12,13,1,340.0,2,4,2,2,3,3,5,0,5,0,1181,1181,1,0,1,4,1234,1140,0,1.8726527577483825,0,0,2,1,4,1,0,10,6,1,2,3,2003.0,0,3,656,4,4,2,104,100,0,0,0,0,0,5,2007,8,4,1.9382687362199431
928,60,3,69.0,-0.03067595038341567,1,3,3,0,4,0,14,1,2,0,5,7,5,1968,1968,1,1,8,8,1,342.0,3,4,1,3,3,3,1,552,5,0,280,832,1,2,1,4,1098,880,0,1.0483064668214652,0,0,2,1,4,1,3,9,6,1,2,1,1968.0,1,2,486,4,4,2,0,43,0,0,0,0,0,4,2008,8,4,0.09733109536573072
929,20,3,69.0,0.2022047248414003,1,3,3,0,4,0,5,2,2,0,2,8,5,2001,2001,3,1,12,13,3,0.0,2,4,2,2,3,0,5,0,5,0,1753,1753,1,0,1,4,1788,0,0,0.6527867817807725,0,0,2,0,3,1,0,7,6,1,4,1,2001.0,1,2,522,4,4,2,202,151,0,0,0,0,0,6,2009,8,4,1.1191359327205919
930,60,3,69.0,0.3425579904051697,1,0,3,0,0,0,8,2,2,0,5,7,5,1997,1997,1,1,6,6,1,285.0,3,4,2,2,3,3,5,0,5,0,964,964,1,2,1,4,993,1243,0,1.5853805654556687,0,0,2,1,4,1,2,8,6,1,4,3,1997.0,0,2,642,4,4,2,0,0,0,0,0,0,0,11,2006,8,4,0.8742405584785177
931,20,3,73.0,-0.14783728079837727,1,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,1,12,13,3,0.0,2,4,2,2,3,0,2,16,5,0,1450,1466,1,0,1,4,1466,0,0,-0.017515000235559214,0,0,2,0,3,1,2,7,6,0,5,1,2007.0,0,3,610,4,4,2,100,18,0,0,0,0,0,7,2009,8,4,0.5195644992313758
932,20,3,70.0,-0.12680832405723033,1,3,3,0,4,0,12,2,2,0,2,5,6,1965,1965,1,1,12,13,3,0.0,3,4,1,3,3,3,1,338,4,466,121,925,1,0,1,4,925,0,0,-1.1437052613251104,0,1,1,0,2,1,3,5,6,0,5,5,1965.0,2,1,429,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,-0.8906950696798788
933,20,3,84.0,0.18201692636989922,1,0,3,0,0,0,21,8,2,0,2,9,5,2006,2006,3,1,12,7,2,302.0,0,4,2,0,1,3,5,0,5,0,1905,1905,1,0,1,4,1905,0,0,0.8963436404637254,0,0,2,0,3,1,0,8,6,1,2,1,2006.0,0,3,788,4,4,2,0,191,0,0,0,0,0,3,2007,8,4,2.529395501631846
934,20,3,63.0,-0.2004697553847908,1,3,3,0,2,0,5,2,2,0,2,7,5,2004,2004,1,1,12,13,1,210.0,2,4,2,2,3,0,2,20,5,0,1480,1500,1,0,1,4,1500,0,0,0.05326220656119632,0,0,2,0,3,1,2,6,6,0,5,1,2004.0,1,2,570,4,4,2,192,36,0,0,0,0,0,8,2009,8,4,0.333781801530492
935,20,3,313.0,2.102261090504347,1,1,1,0,4,1,12,3,2,0,2,7,7,1960,2007,0,5,13,14,3,0.0,3,4,1,2,3,1,2,425,5,0,160,585,1,0,1,4,2069,0,0,1.2377395791304284,1,0,2,0,4,1,2,9,6,1,2,1,1960.0,1,2,505,4,4,2,0,0,0,0,0,0,0,11,2008,8,4,1.2120272815710338
936,30,3,52.0,-0.5203502287844091,1,0,3,0,4,0,3,2,2,0,2,4,5,1926,1953,1,1,8,8,1,108.0,3,2,2,1,3,2,5,0,5,0,600,600,1,2,1,4,747,0,0,-1.514244755731654,0,0,1,0,1,1,3,5,6,0,5,5,1953.0,2,2,528,4,4,2,0,0,32,0,0,0,0,6,2006,8,4,-1.5257341090938088
937,20,3,67.0,-0.00868566990553057,1,3,3,0,4,0,20,2,2,0,2,7,5,2003,2003,1,1,12,13,3,,2,4,2,2,3,3,2,833,5,0,343,1176,1,0,1,4,1200,0,0,-0.5712425592925289,1,0,2,0,2,1,2,5,6,0,5,1,2003.0,1,2,555,4,4,2,0,41,0,0,0,0,0,8,2009,8,4,0.24764618714190034
938,60,3,75.0,-0.05771318047917604,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,1,12,13,3,0.0,2,4,2,2,3,2,2,341,5,0,772,1113,1,0,1,4,1113,858,0,1.033734688951545,0,0,2,1,3,1,2,8,6,1,2,1,2005.0,1,2,689,4,4,2,0,48,0,0,0,0,0,2,2009,8,4,1.3978099792719176
939,60,3,73.0,-0.16766458286860156,1,3,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,1,2,2,464,5,0,927,1391,1,0,1,4,1391,571,0,1.0149995459759331,0,0,2,1,3,1,2,7,6,0,5,1,2006.0,1,3,868,4,4,2,0,90,0,0,0,0,0,8,2006,6,5,1.1748538526947023
940,70,3,69.0,1.6744720276558718,1,3,3,0,4,0,4,2,2,0,5,7,7,1940,1950,1,1,8,8,3,0.0,3,2,1,3,3,2,5,0,5,0,1032,1032,1,0,1,4,1207,1196,0,1.933021551780909,0,0,2,0,4,1,3,10,6,2,4,1,1940.0,2,1,349,4,4,2,56,0,318,0,0,0,0,6,2010,0,4,1.2525616883421355
941,90,3,55.0,0.29857742944939947,1,0,3,0,4,0,11,2,2,2,2,6,5,1976,1976,1,1,9,10,3,0.0,3,4,1,3,3,1,4,936,3,396,396,1728,1,4,1,4,1728,0,0,0.5278858286100275,0,0,2,0,4,2,3,8,6,0,5,1,1976.0,2,2,574,4,4,2,40,0,0,0,0,0,0,7,2006,8,4,-0.32659124211537693
942,60,3,69.0,-0.16826541020406288,1,0,3,0,2,0,8,8,2,0,5,7,5,1999,1999,1,1,12,13,1,298.0,2,4,2,2,3,3,0,772,5,0,220,992,1,0,1,4,1022,1038,0,1.2190044361548167,1,0,2,1,3,1,2,8,6,1,4,3,1999.0,1,2,390,4,4,2,0,0,0,168,0,0,0,6,2009,8,4,0.7391258692415112
943,90,3,42.0,-0.293718157848391,1,0,3,0,4,0,7,2,2,2,2,4,3,1977,1977,1,1,8,8,3,0.0,3,4,2,2,3,1,2,1440,5,0,0,1440,1,4,1,4,1440,0,0,-0.07163874660954873,2,0,2,0,4,2,3,8,6,0,5,6,1980.0,3,0,0,5,5,0,321,0,0,0,0,0,0,8,2007,7,0,-0.34179164465454015
944,90,3,100.0,1.7838226027098358,1,3,2,0,4,0,11,2,2,2,2,5,4,1967,1967,1,1,6,10,3,0.0,3,4,1,3,3,0,5,0,5,0,1632,1632,1,4,1,4,1632,0,0,0.32804430353683545,0,0,2,0,4,2,3,8,6,0,5,1,1967.0,2,2,576,4,4,1,0,0,0,0,0,0,0,6,2007,8,4,-0.4600169977369208
945,20,3,69.0,0.507064514854485,1,0,3,1,1,0,23,2,2,0,7,6,6,1958,1958,1,1,6,6,1,541.0,3,4,1,3,3,3,2,111,4,354,354,819,1,2,1,0,1344,0,0,-0.2714802716827408,0,1,1,0,3,1,2,7,6,1,2,2,1958.0,1,2,525,4,4,2,0,118,0,0,233,0,0,1,2009,0,0,-0.5529083465873627
946,50,4,98.0,-0.16045465484306545,1,3,3,0,0,0,17,2,2,0,0,5,6,1890,1996,3,1,12,13,3,0.0,3,4,0,3,3,3,3,1088,5,0,0,1088,1,4,1,4,1188,561,120,0.8214030685612783,0,0,1,0,2,1,3,7,6,0,5,5,1963.0,2,2,456,4,4,2,48,0,244,0,0,0,0,9,2009,8,4,-0.7657139821356478
947,80,3,70.0,-0.23940336672268572,1,3,3,0,4,0,12,2,2,0,7,5,6,1959,1959,1,1,6,6,1,128.0,3,2,1,3,3,0,0,748,1,294,102,1144,1,4,1,4,1144,0,0,-0.6878167822518909,1,0,1,0,3,1,3,6,6,1,4,1,1959.0,1,1,796,4,4,2,86,0,0,0,0,0,0,3,2006,8,4,-0.4600169977369208
948,20,3,85.0,0.5264111550563402,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2003,3,1,12,13,1,236.0,2,4,2,2,3,0,2,1300,5,0,316,1616,1,0,1,4,1629,0,0,0.32179925587829816,1,0,2,0,3,1,2,9,6,1,2,1,2002.0,0,3,808,4,4,2,0,252,0,0,0,0,0,11,2007,8,4,1.684928693900556
949,60,3,65.0,0.462723457497438,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,144.0,2,4,2,2,3,4,5,0,5,0,936,936,1,0,1,4,936,840,0,0.6278065911466235,0,0,2,1,3,1,2,7,6,1,4,1,2002.0,1,2,474,4,4,2,144,96,0,0,0,0,0,2,2006,8,4,0.3760051419170565
950,20,3,78.0,-0.09556530261324056,1,3,3,0,4,0,14,2,2,0,2,6,7,1972,2006,3,1,9,10,3,0.0,3,4,1,3,3,3,0,982,5,0,179,1161,1,4,1,4,1381,0,0,-0.19445801722744802,1,0,1,1,3,1,2,5,6,1,4,1,1972.0,1,2,676,4,4,2,0,0,0,0,0,0,0,3,2010,8,4,0.4604518226901855
951,20,3,60.0,-0.3551227115325401,1,3,3,0,4,0,12,2,2,0,2,5,8,1950,2002,1,1,12,13,3,0.0,3,4,1,3,3,3,0,398,1,149,317,864,1,2,1,4,864,0,0,-1.2706878970487012,1,0,1,0,3,1,2,5,6,0,5,5,1980.0,1,2,720,4,4,2,194,0,0,0,0,0,0,7,2007,8,4,-0.696467703901682
952,20,2,60.0,-0.2830234312771791,1,3,3,0,0,0,20,2,2,0,2,5,5,1965,1965,1,1,12,13,3,0.0,3,4,1,3,3,3,1,641,5,0,187,828,1,2,1,4,965,0,0,-1.0604379592112805,1,0,1,0,3,1,3,6,6,0,5,5,1979.0,2,1,300,4,4,2,421,0,0,0,0,0,0,7,2006,8,0,-0.8501606629087768
953,85,3,60.0,-0.3551227115325401,1,3,3,0,4,0,5,2,2,0,6,5,8,1972,2003,1,1,14,6,3,0.0,3,2,1,2,3,0,2,660,5,0,108,768,1,2,1,4,768,0,0,-1.4705294221218932,0,1,1,0,2,1,3,5,6,0,5,5,1974.0,0,1,396,4,4,2,192,0,0,0,0,0,0,4,2009,8,4,-0.6137099567440155
954,60,3,69.0,0.11051847344999959,1,0,3,0,4,1,11,2,2,0,5,5,4,1969,1969,1,1,6,6,1,232.0,3,4,1,3,3,0,0,562,3,193,29,784,1,0,1,4,1168,800,0,1.0274896412930077,0,1,2,1,4,1,3,7,3,1,3,1,1969.0,1,2,530,4,4,2,305,189,0,0,0,0,400,9,2008,8,4,0.029773750747227497
955,90,3,35.0,-0.09075868392954983,1,0,3,0,1,0,7,2,2,2,6,6,5,1975,1975,0,5,14,10,1,250.0,3,4,1,2,1,1,2,945,5,0,0,945,1,4,1,4,980,0,0,-1.0292127209185942,0,2,2,0,4,0,3,4,6,0,5,6,1980.0,3,0,0,5,5,2,0,0,0,0,0,0,0,10,2006,8,1,-0.7218017081336207
956,90,2,82.0,-0.3628133014264453,1,0,1,0,4,0,6,2,2,2,5,6,6,1946,1950,1,1,8,8,1,423.0,3,4,1,2,3,3,4,484,5,0,495,979,1,4,0,1,979,979,0,1.0066728157645501,0,0,2,0,4,2,3,8,6,0,5,1,1946.0,2,2,492,4,4,2,0,0,0,0,0,0,0,8,2007,8,4,-0.42623832542766915
957,160,4,24.0,-1.064098967376923,1,3,3,0,4,0,1,2,2,4,5,6,6,1980,1980,1,1,8,8,3,0.0,3,4,1,2,3,3,0,285,5,0,276,561,1,4,1,4,561,668,0,-0.5108737652600022,0,0,1,1,2,1,3,5,6,1,4,1,1980.0,0,2,462,4,4,2,150,0,0,0,0,0,0,5,2009,8,4,-0.780914384674811
958,20,3,70.0,-0.3286863087722411,1,3,3,0,4,0,19,2,2,0,2,5,5,1962,1962,3,1,8,8,3,0.0,3,4,1,3,3,3,4,417,5,0,640,1057,1,4,1,4,1057,0,0,-0.8689231643494713,0,0,1,0,3,1,3,6,6,0,5,5,1977.0,0,2,576,4,4,2,0,0,0,0,0,0,0,4,2007,8,4,-0.6457996954378046
959,20,3,65.0,-0.20491587766720473,1,3,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,12,13,3,0.0,2,4,2,2,3,2,2,699,5,0,638,1337,1,0,1,4,1337,0,0,-0.28605204955266106,1,0,2,0,3,1,2,6,6,0,5,1,2003.0,1,2,531,4,4,2,0,39,0,0,0,0,0,10,2007,8,4,0.24933512075736292
960,160,1,24.0,-0.9112484932355579,1,3,3,0,2,0,21,2,2,3,5,7,5,1999,1999,3,1,8,8,3,0.0,2,4,2,2,3,3,0,604,5,0,92,696,1,0,1,4,696,720,0,-0.12159912787784674,1,0,2,1,3,1,2,6,6,0,5,5,1999.0,2,2,484,4,4,2,0,44,0,0,0,0,0,5,2010,8,4,-0.25734496388141115
961,20,3,50.0,-0.35428155326289423,1,0,3,0,4,0,3,2,2,0,2,5,7,1958,2008,1,1,13,10,3,0.0,3,2,1,3,3,1,1,696,5,0,162,858,1,2,1,4,858,0,0,-1.2831779923657758,1,0,1,0,2,1,3,4,6,0,5,6,1980.0,3,0,0,5,5,2,117,0,0,0,0,0,0,2,2010,8,4,-0.9075844058345045
962,60,3,69.0,0.24894909154029268,1,0,3,0,0,0,14,4,2,0,5,6,7,1977,1995,1,1,6,6,1,424.0,3,2,1,2,1,3,0,896,5,0,434,1330,1,4,1,4,1542,1330,0,2.9093306690655663,1,0,2,1,4,1,3,11,6,1,4,1,1977.0,0,2,619,4,4,2,550,282,0,0,0,0,0,7,2008,8,4,1.7187073662098078
963,160,3,24.0,-0.9429721765479167,1,3,3,0,0,0,13,2,2,4,5,6,6,1976,1976,1,1,9,2,3,0.0,3,4,1,2,3,3,0,556,5,0,248,804,1,4,1,4,804,744,0,0.15318296909779236,1,0,2,1,3,1,2,7,6,1,4,5,1976.0,2,2,440,4,4,2,48,0,0,0,0,0,0,7,2007,8,4,-0.25734496388141115
964,20,3,122.0,0.21241878954424312,1,0,3,0,0,0,5,2,2,0,2,9,5,2007,2007,1,1,12,13,3,0.0,2,4,2,0,3,3,5,0,5,0,1800,1800,1,0,1,4,1800,0,0,0.6777669724149216,0,0,2,0,2,1,0,7,6,0,5,1,2007.0,0,2,702,4,4,2,288,136,0,0,0,0,0,5,2009,8,4,1.1613592731071563
965,60,3,80.0,0.13947835101923625,1,3,3,0,0,0,23,2,2,0,5,7,5,2002,2003,1,1,12,13,1,44.0,2,4,2,2,3,3,2,624,5,0,193,817,1,0,1,4,824,1070,0,0.873445132382422,1,0,2,1,4,1,2,8,6,1,2,3,2002.0,0,2,510,4,4,2,0,40,0,0,0,0,0,2,2010,8,4,0.7543262717806745
966,60,3,65.0,0.009819812026678748,1,3,3,0,4,0,8,6,2,0,5,6,5,2005,2007,1,1,12,13,3,0.0,2,4,2,2,3,3,5,0,5,0,783,783,1,0,1,4,783,701,0,0.019955285715664302,0,0,2,1,3,1,2,8,6,1,2,1,2005.0,0,2,393,4,4,2,0,72,0,0,0,0,0,7,2007,6,5,0.14631017021414552
967,50,3,130.0,-0.06672559051109617,1,0,1,0,4,0,6,2,2,0,0,5,7,1940,1950,1,1,8,8,3,0.0,2,2,0,3,0,3,4,428,5,0,300,728,1,0,1,4,976,332,0,-0.3464208435851878,1,0,1,1,2,1,3,7,3,2,4,5,1940.0,2,1,256,4,4,2,0,70,0,0,0,0,0,6,2009,8,4,-0.17289828310828215
968,20,3,69.0,-0.33229127278500914,1,0,3,0,4,0,12,2,2,0,2,5,7,1955,1955,3,1,13,14,1,151.0,3,4,1,3,3,3,0,902,5,0,196,1098,1,4,1,4,1098,0,0,-0.7835741796827955,1,0,1,0,3,1,3,6,6,0,5,1,1955.0,2,1,260,4,4,2,0,0,0,0,0,0,0,7,2008,8,4,-0.5951316869739272
969,50,4,50.0,-0.5083336820751823,1,3,3,0,4,0,17,2,2,0,0,3,6,1910,1950,1,1,12,13,3,0.0,3,4,0,3,3,3,5,0,5,0,600,600,3,1,0,4,600,368,0,-1.054192911552743,0,0,1,0,2,1,3,6,6,0,5,6,1980.0,3,0,0,5,5,2,0,0,0,0,0,0,0,5,2009,8,0,-2.2350862275880927
970,190,3,75.0,0.027243804755057652,1,3,3,0,4,0,12,2,2,1,7,6,5,1958,1958,3,1,6,6,1,105.0,3,1,1,3,3,1,0,513,5,0,75,588,1,4,1,4,1095,0,0,-0.7898192273413327,1,0,1,0,2,1,3,6,6,0,5,1,1958.0,1,1,264,4,4,2,0,0,0,0,0,0,0,3,2006,3,4,-0.5106850062007982
971,50,3,60.0,0.0774729699996258,1,3,3,0,4,0,12,2,2,0,0,4,4,1949,1950,1,1,0,0,3,0.0,3,4,1,3,3,3,5,0,5,0,720,720,1,4,0,0,720,472,0,-0.5878960197152949,0,0,1,1,4,1,3,6,6,0,5,6,1980.0,3,0,0,5,5,2,0,0,0,0,0,0,0,12,2006,8,0,-0.5951316869739272
972,160,3,36.0,-0.9477787952316075,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2004,1,1,12,15,2,106.0,2,4,2,2,3,3,2,567,5,0,197,764,1,0,1,4,764,862,0,0.31555420821976093,0,0,2,0,2,1,2,6,6,0,5,3,2003.0,1,2,474,4,4,2,0,27,0,0,0,0,0,7,2009,8,4,0.04666308690185331
973,120,3,55.0,-0.27196820830469043,1,3,3,0,4,0,20,2,2,4,2,6,5,1979,1979,1,1,9,10,3,0.0,3,4,1,2,3,3,5,0,5,0,918,918,1,4,1,4,918,0,0,-1.1582770391950306,0,0,2,0,2,1,3,5,6,1,4,1,1979.0,2,1,264,4,4,2,28,0,0,0,0,0,0,4,2010,8,4,-1.194703120463143
974,20,1,95.0,0.1782917968900389,1,3,3,0,0,0,21,2,2,0,2,7,5,2007,2008,1,1,5,5,3,,2,4,2,2,3,3,5,0,5,0,1428,1428,1,0,1,4,1428,0,0,-0.09661893724369773,0,0,2,0,3,1,2,6,6,0,5,1,2007.0,0,2,480,4,4,2,0,120,0,0,0,0,0,12,2008,6,5,0.19866711229348552
975,70,3,60.0,0.15125456679427854,1,0,3,0,0,0,3,6,1,0,5,7,8,1910,1993,1,1,6,6,3,0.0,3,2,0,2,3,3,5,0,5,0,728,728,1,4,0,4,1136,883,0,1.133655451488141,0,0,1,0,3,1,2,8,6,0,5,5,1997.0,2,2,532,4,4,2,509,135,0,0,0,0,0,10,2009,8,4,-0.04622826194858861
976,160,1,69.0,-0.9017554213352686,1,3,3,0,2,0,21,2,2,3,5,7,5,2000,2000,1,1,8,8,3,0.0,2,4,2,2,3,3,2,641,5,0,32,673,1,0,1,4,673,709,0,-0.19237633467460227,1,0,2,1,3,1,2,6,6,0,5,5,2000.0,2,2,490,4,4,2,153,50,0,0,0,0,0,4,2006,8,4,-0.08845160233515312
977,30,3,51.0,-0.511337818752489,1,0,0,0,4,0,3,2,2,0,2,4,7,1923,1958,1,1,13,14,3,0.0,3,4,2,2,3,3,5,0,5,0,440,440,1,4,1,0,869,0,0,-1.2602794842844725,0,0,1,0,2,1,1,4,6,0,5,6,1980.0,3,0,0,5,5,2,0,0,0,0,0,0,0,8,2006,8,4,-1.4311538266279045
978,120,1,35.0,-0.7067268682445172,1,0,3,0,4,0,21,2,2,4,2,7,5,2006,2007,1,1,12,13,3,,2,4,2,2,3,3,2,1106,5,0,135,1241,1,0,1,4,1241,0,0,-0.4858935746258531,1,0,1,1,1,1,2,4,6,0,5,1,2007.0,0,2,569,4,4,2,0,116,0,0,0,0,0,11,2007,6,5,0.5009862294612875
979,20,3,68.0,-0.08475041057493642,1,3,0,0,4,1,7,2,2,0,2,4,5,1954,1954,1,1,8,8,3,0.0,3,4,1,3,3,3,3,552,5,0,342,894,1,0,1,4,894,0,0,-1.2082374204633286,0,0,1,0,3,1,3,5,6,0,5,5,1999.0,2,2,400,4,4,2,0,0,0,0,0,0,0,5,2007,8,0,-1.0173650908395722
980,20,3,80.0,-0.16093531671143452,1,3,3,0,0,0,19,1,2,0,2,5,6,1963,1963,1,1,12,13,3,0.0,3,4,2,3,3,3,4,651,5,0,470,1121,1,4,1,4,1121,0,0,-0.7356954809673432,1,0,1,0,3,1,3,5,6,0,5,5,1963.0,2,2,480,4,4,2,0,80,0,0,0,0,0,6,2009,8,4,-0.527574342355424
981,85,3,69.0,0.2363317174956045,1,0,3,0,0,0,12,2,2,0,6,7,9,1961,2007,1,1,5,5,2,210.0,0,4,1,3,3,0,0,867,5,0,77,944,1,2,1,4,999,0,0,-0.9896607524145248,1,0,1,0,3,1,0,6,6,0,5,1,1961.0,1,2,588,4,4,2,144,76,0,0,0,0,0,7,2008,8,4,0.13786550213683263
982,60,3,98.0,0.24606512033007824,1,0,3,0,0,0,15,2,2,0,5,8,5,1998,1999,3,1,12,13,1,975.0,2,4,2,2,3,3,2,854,5,0,371,1225,1,0,1,4,1276,1336,0,2.368093205325671,1,0,2,1,4,1,2,8,6,1,4,1,1998.0,0,3,676,4,4,2,250,0,0,0,0,0,0,7,2009,8,4,2.799624880105859
983,20,3,43.0,-0.8379475583092741,1,3,3,0,4,0,0,2,2,0,2,7,5,2007,2007,1,1,12,13,1,16.0,2,4,2,2,3,0,5,0,5,0,1266,1266,1,0,1,4,1266,0,0,-0.43385151080470935,0,0,2,0,2,1,2,6,6,1,2,1,2007.0,0,2,388,4,4,2,100,16,0,0,0,0,0,3,2008,8,4,-0.17467166340451784
984,60,3,69.0,0.13154743019114654,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,5,5,3,0.0,2,4,2,2,3,2,5,0,5,0,1128,1128,1,0,1,4,1149,1141,0,1.6977914233093394,0,0,2,1,4,1,2,9,6,1,2,1,2002.0,2,2,779,4,4,2,0,0,0,0,0,0,0,5,2008,8,4,1.4467890541203323
985,90,3,75.0,-0.0036387202876553026,1,3,3,0,4,0,11,2,2,2,0,5,5,1977,1977,1,1,9,10,3,0.0,3,4,1,4,4,4,6,0,6,0,0,0,1,4,1,4,1302,432,0,0.540375923927102,0,0,2,0,4,2,2,8,6,0,5,1,1977.0,2,2,539,4,4,2,0,0,0,0,0,0,0,8,2009,0,4,-0.7471357123655594
986,190,3,68.0,0.08708620736700727,1,3,3,0,4,0,7,2,2,1,2,5,5,1950,1950,1,1,8,8,3,0.0,3,4,1,3,3,3,0,1040,5,0,124,1164,2,4,0,4,1164,0,0,-0.646183131194976,1,0,1,0,3,1,3,5,6,0,5,5,1950.0,2,1,240,4,4,2,0,48,0,0,0,0,0,8,2008,3,4,-0.7640250485201852
987,50,4,59.0,-0.5822354443369272,1,3,3,0,0,0,17,1,2,0,0,6,8,1910,2003,3,1,12,13,3,0.0,3,2,1,3,0,3,5,0,5,0,485,485,1,2,1,4,1001,634,0,0.3342893511953727,0,0,1,0,2,1,2,5,6,0,5,1,1950.0,2,1,255,1,4,2,394,0,0,0,0,0,0,6,2006,8,4,-0.8991397377571916
989,60,3,69.0,0.2271991419965921,1,0,3,0,4,0,14,2,2,0,5,6,6,1976,1976,1,1,9,10,1,298.0,3,4,1,3,3,3,3,156,5,0,692,848,1,4,1,4,1118,912,0,1.1565539595694443,0,0,2,1,4,1,2,8,6,1,4,1,1976.0,0,2,551,4,4,2,0,224,0,0,0,0,0,6,2007,8,4,0.418228482303621
990,60,1,65.0,-0.24396965447219193,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2006,1,1,12,13,3,0.0,2,4,2,2,1,3,5,0,5,0,770,770,1,0,1,4,778,798,0,0.21147008057747338,0,0,2,1,3,1,2,6,6,0,5,1,2006.0,1,2,614,4,4,2,0,50,0,0,0,0,0,8,2006,6,5,0.4520071546128726
992,70,4,121.0,0.9031298943906013,1,3,3,0,0,0,17,0,2,0,5,8,9,1882,1986,1,1,13,14,3,0.0,2,2,0,3,3,3,1,216,5,0,700,916,1,2,1,4,916,826,0,0.557029384349868,0,0,1,1,4,1,2,8,6,1,2,1,1925.0,2,2,424,4,4,1,0,169,0,0,0,0,0,11,2009,8,4,-0.03778359387127571
993,60,3,80.0,-0.047499115776333235,1,3,3,0,4,1,12,2,2,0,5,6,8,1964,1993,3,1,13,14,1,340.0,3,4,1,3,3,1,1,536,4,117,169,822,1,2,1,4,1020,831,0,0.7839327826100548,0,0,2,1,3,1,2,7,6,1,1,1,1964.0,1,2,440,4,4,2,239,42,0,0,0,0,0,7,2007,8,4,0.28311379306661455
994,60,3,68.0,-0.1573303526986665,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,750,750,1,0,1,4,750,750,0,0.05326220656119632,0,0,2,1,3,1,2,6,6,0,5,1,2005.0,1,2,564,4,4,2,0,35,0,0,0,0,0,8,2006,6,5,0.06186348944101653
995,20,3,96.0,0.2764669835044221,1,3,3,0,2,0,16,2,2,0,2,10,5,2006,2007,3,1,5,5,2,230.0,0,4,2,0,3,1,2,1172,5,0,528,1700,1,0,1,4,1718,0,0,0.50706900308157,1,0,2,0,3,1,0,7,6,1,2,1,2008.0,0,3,786,4,4,2,216,48,0,0,0,0,0,7,2009,8,4,2.8249588843377977
996,50,3,51.0,-0.6540943936581036,1,0,3,0,4,1,3,1,2,0,0,4,7,1946,1950,1,1,8,8,3,0.0,3,4,1,3,3,3,0,384,5,0,363,747,1,4,1,4,774,456,0,-0.5087920827071564,1,0,1,1,3,1,3,5,6,0,5,5,1946.0,2,1,305,4,4,2,0,57,0,0,63,0,0,8,2006,8,0,-0.821448791445913
997,20,3,69.0,0.060529639139615975,1,0,3,0,4,0,12,2,2,0,2,5,6,1961,1961,3,1,13,14,3,0.0,3,4,1,3,3,3,4,915,5,0,135,1050,1,4,1,4,1050,0,0,-0.8834949422193915,1,0,1,0,3,1,3,6,6,0,5,1,1961.0,2,1,368,4,4,2,0,319,0,0,0,0,0,1,2006,0,4,-0.5697976827419885
998,20,3,69.0,0.18766470332323584,1,0,3,0,4,0,14,3,2,0,2,6,6,1970,1970,3,1,6,6,1,571.0,3,4,1,3,3,3,5,0,5,0,1442,1442,1,4,1,4,1442,0,0,-0.06747538150385723,0,0,2,0,2,1,3,6,6,1,4,1,1970.0,1,2,615,4,4,2,371,0,0,0,0,0,0,2,2009,8,4,0.24933512075736292
